Diff. from home mean time,Fraction of days visited,Fraction of time spent at loc.,Span of days visited,species
9.5,1.0,1.0,0.0104166666667,Dorm
8.32962566979,0.0388692579505,0.00220856185814,282.989583333,Campus
0.772435851002,0.372372372372,0.365526744332,332.625,Other
9.49521644213,0.266666666667,0.0258806613947,14.4895833333,Campus
10.5132996116,0.187692307692,0.0211125036152,324.15625,Other
11.5,1.0,1.0,0.0104166666667,Dorm
7.31696092187,0.465517241379,0.154210718192,57.1458333333,Campus
10.6977570842,0.282894736842,0.0494276973843,303.052083333,Campus
8.35674336928,1.0,1.0,0.0729166666667,Dorm
3.42532296047,0.5,0.652777777778,1.5,Other
11.9482893561,0.09375,0.00726192440997,63.1145833333,Campus
1.79460133339,0.608695652174,0.588406924723,160.65625,Other
9.68319447947,0.133333333333,0.017087667162,14.0208333333,Campus
10.1214856736,0.190476190476,0.0320699708455,125.052083333,Campus
10.6935513113,0.439189189189,0.0763165305548,147.958333333,Campus
10.3290400597,0.124567474048,0.0232003469211,288.25,Other
11.2649132478,0.128205128205,0.0116310522045,77.0208333333,Campus
11.0691739666,0.0208333333333,0.00108654316293,191.739583333,Campus
0.541131021058,0.25,0.0865642042638,315.15625,Other
8.75323619746,0.0204081632653,0.00259306621199,293.25,Other
9.67377783168,0.260869565217,0.0429567005598,91.1770833333,Campus
11.5,1.0,1.0,0.166666666667,Dorm
5.63812904625,0.142857142857,0.0340447154472,20.5,Other
8.63326492181,1.0,1.0,0.15625,Other
10.3869299455,1.0,0.4,1.5625,Other
2.0,1.0,1.0,0.5,Other
6.63326492181,1.0,1.0,0.15625,Other
4.94380434628,0.0175438596491,0.00244708185489,170.270833333,Campus
11.1293259912,0.032967032967,0.00274945583687,90.9270833333,Campus
10.2847101939,0.25,0.0206794682422,7.05208333333,Campus
11.350668595,0.0222222222222,0.00139049826188,89.8958333333,Campus
11.7767726969,0.0769230769231,0.00873080032336,64.4270833333,Dorm
3.89850490521,1.0,1.0,0.15625,Other
7.10149509479,1.0,1.0,0.15625,Other
7.83248231504,0.0117647058824,0.000183868595244,169.958333333,Campus
10.3946181729,0.0824742268041,0.000974025974026,96.25,Other
5.5,1.0,1.0,0.0104166666667,Dorm
0.208126835278,0.477707006369,0.325978268115,156.260416667,Dorm
2.5,1.0,1.0,0.0104166666667,Dorm
9.25007262106,0.021978021978,0.000809997685721,90.0208333333,Campus
10.7238761546,0.213114754098,0.0148943540007,60.1458333333,Campus
10.7599401061,0.176470588235,0.0279668357877,84.1770833333,Campus
6.69870085868,1.0,0.266666666667,0.15625,Other
10.5801414429,0.111111111111,0.00711111111111,35.15625,Other
6.10149509479,1.0,1.0,0.15625,Other
0.583231154852,0.555555555556,0.394220232318,332.697916667,Dorm
3.15686593169,0.014598540146,0.0020589468868,273.197916667,Dorm
8.3956917931,0.25,0.0157687253614,7.92708333333,Campus
10.9495934025,0.207692307692,0.026882799021,259.614583333,Campus
10.1210932571,0.0420168067227,0.00140191010251,237.770833333,Campus
1.68524131014,0.230769230769,0.00752032520325,51.25,Other
6.47512859946,0.0892857142857,0.00762790697674,55.9895833333,Campus
10.2419078393,1.0,0.266666666667,0.15625,Other
9.30129914132,0.666666666667,0.0289855072464,2.15625,Other
9.48164169425,0.0348837209302,0.00391916717697,85.0520833333,Campus
11.9746966439,0.0333333333333,0.0068230870988,149.614583333,Campus
11.2328279319,0.0666666666667,0.00536864710093,29.1041666667,Dorm
5.95828934309,0.0375,0.00638686131387,79.9166666667,Dorm
11.3980572507,0.0377358490566,0.00139748452785,52.1770833333,Campus
11.2983376678,1.0,1.0,0.104166666667,Dorm
6.44851772069,0.0721649484536,0.0111924235902,96.7916666667,Dorm
10.7978905529,1.0,0.0466666666667,1.5625,Other
2.48360301063,0.015625,0.00614602966484,127.114583333,Dorm
8.5,1.0,1.0,0.0104166666667,Dorm
9.5,1.0,1.0,0.0104166666667,Dorm
0.221610091069,0.42962962963,0.365523640159,269.447916667,Dorm
8.64131636603,0.255319148936,0.0161254199328,93.0208333333,Campus
1.53186874145,0.0408163265306,0.0147467407566,48.7395833333,Dorm
6.91620086373,0.06,0.00254993625159,49.0208333333,Campus
11.5956452001,0.0740740740741,0.00714699632992,53.9270833333,Campus
1.64493768007,0.333333333333,0.119217081851,5.85416666667,Dorm
8.06228255597,0.0501930501931,0.00863983204812,258.010416667,Dorm
0.454097799485,1.0,0.729166666667,0.5,Other
9.5,1.0,1.0,0.104166666667,Dorm
2.5,1.0,1.0,0.541666666667,Dorm
2.5,1.0,1.0,0.5,Other
2.40721185651,0.0450819672131,0.0075432881879,243.041666667,Dorm
5.5,1.0,1.0,0.0104166666667,Dorm
5.25785366759,0.0129032258065,0.000540066158104,154.302083333,Dorm
11.9674817646,0.0347826086957,0.00126817337742,229.989583333,Campus
7.57872924168,0.037037037037,0.00331841333539,269.958333333,Dorm
8.78795130063,0.0308641975309,0.00303098700545,323.052083333,Campus
10.762040402,0.0677290836653,0.010657785179,250.208333333,Campus
11.1618813886,0.0434782608696,0.00483425414365,45.25,Other
1.96558184176,0.333333333333,0.940476190476,2.625,Other
10.3401104106,0.0851063829787,0.00630772696553,46.2395833333,Campus
0.125162683923,1.0,0.857142857143,0.65625,Other
4.5,1.0,1.0,0.0104166666667,Dorm
9.02608202323,0.0323886639676,0.00118418270247,246.302083333,Campus
0.909838461166,0.522471910112,0.358148539247,177.5625,Other
3.10149509479,1.0,1.0,0.15625,Other
8.28454443672,0.0460122699387,0.000479800403032,325.65625,Other
6.21227051846,0.0333333333333,0.00350426352062,89.1770833333,Dorm
8.0131428822,0.0228758169935,0.00518399781726,305.427083333,Campus
9.18706582558,1.0,0.866666666667,0.15625,Other
11.598922008,1.0,0.6,0.15625,Other
0.196067495707,0.611650485437,0.451632528899,102.729166667,Dorm
11.6253965171,0.0140845070423,0.000954128440367,141.927083333,Campus
1.15855999668,0.548780487805,0.4125158831,163.958333333,Dorm
10.5,1.0,1.0,0.0104166666667,Dorm
5.63326492181,1.0,1.0,0.15625,Other
0.389796469761,0.0689655172414,0.00665926748058,28.15625,Other
5.36931536828,0.041958041958,0.00215588117075,285.072916667,Dorm
7.6041036005,0.140350877193,0.0159643586412,56.1145833333,Campus
1.60187358334,0.498470948012,0.468369790835,326.197916667,Dorm
9.12848640636,0.208333333333,0.027062418158,23.8645833333,Campus
10.5864892194,0.213213213213,0.0463125548727,332.208333333,Campus
11.2254420807,0.5,0.810810810811,1.15625,Other
0.625673508066,1.0,1.0,0.510416666667,Dorm
6.8557830859,1.0,1.0,0.177083333333,Dorm
10.6432566307,1.0,1.0,0.0729166666667,Dorm
8.73391881472,1.0,0.0810810810811,1.15625,Other
0.0621537178558,0.297872340426,0.233692029331,328.15625,Other
9.74127969007,0.0372881355932,0.00219538968167,294.177083333,Campus
11.580834051,1.0,0.733333333333,0.15625,Other
7.90080919895,0.0188679245283,0.00305870744943,211.145833333,Dorm
8.3805423953,0.131868131868,0.00847166571265,90.9895833333,Campus
10.0399374779,1.0,0.866666666667,0.15625,Other
7.28671013534,0.25,0.0391872278665,7.17708333333,Campus
1.0,1.0,1.0,0.5,Other
3.10480486226,1.0,0.878048780488,0.427083333333,Dorm
3.28795073603,0.418181818182,0.250048049202,54.1979166667,Dorm
4.1267237411,0.117647058824,0.0148124803026,33.0520833333,Dorm
9.86419704933,0.015873015873,0.000496812122216,125.802083333,Campus
11.4398081738,0.0537974683544,0.00356942195195,315.177083333,Campus
10.8904710598,0.0869565217391,0.00491597119012,91.1145833333,Campus
11.5,0.00990099009901,0.00124223602484,201.25,Other
10.5,1.0,1.0,0.0104166666667,Dorm
9.58528858068,0.225,0.0316447454096,79.9895833333,Campus
11.8985049052,1.0,1.0,0.15625,Other
7.64363651875,0.020618556701,0.000538851169307,96.65625,Other
7.5,0.0169491525424,0.000177825197831,117.15625,Other
9.36673507819,1.0,1.0,0.15625,Other
11.3417303974,0.141304347826,0.0176860443098,275.052083333,Campus
10.5,0.5,0.00641025641026,3.25,Other
11.3135500595,0.163194444444,0.0169337878019,287.270833333,Campus
1.62679767314,0.0284552845528,0.00280492987675,245.104166667,Dorm
6.40729124935,0.285714285714,0.037542662116,6.10416666667,Dorm
8.02360847954,0.0277777777778,0.016237565828,71.2083333333,Dorm
4.5,1.0,1.0,0.0104166666667,Dorm
0.224902017312,0.0571428571429,0.00481347773767,34.625,Other
2.63326492181,1.0,1.0,0.15625,Other
6.36673507819,1.0,1.0,0.15625,Other
8.89944813343,0.162790697674,0.00866980431013,42.0520833333,Campus
10.122579942,1.0,1.0,0.302083333333,Dorm
8.61524445996,0.117647058824,0.00916408668731,84.1145833333,Campus
10.5,1.0,1.0,0.0104166666667,Dorm
5.94541250734,0.136363636364,0.00888011840158,21.1145833333,Campus
11.9534272991,0.0232558139535,0.000243664717349,85.5,Other
6.06257787486,0.0105263157895,0.000881639850121,189.041666667,Dorm
5.36673507819,1.0,1.0,0.15625,Other
7.75107552252,1.0,1.0,0.166666666667,Dorm
9.90226359518,0.313432835821,0.0492035956474,66.0520833333,Campus
10.2510755225,1.0,1.0,0.0416666666667,Dorm
0.748924477478,1.0,1.0,0.625,Other
7.64325663072,1.0,1.0,0.0729166666667,Dorm
0.520211584034,0.673076923077,0.533724934171,51.4270833333,Dorm
11.0263989413,0.0652173913043,0.00877524774945,275.395833333,Campus
10.9485249917,0.355263157895,0.0673423810342,303.177083333,Campus
10.8261827342,0.0363636363636,0.00237631291288,219.177083333,Campus
11.42057137,0.111111111111,0.0132544378698,44.0104166667,Dorm
9.35674336928,1.0,1.0,0.0729166666667,Dorm
7.83006544346,0.04,0.00493022478482,124.65625,Other
6.36673507819,1.0,1.0,0.15625,Other
2.74892447748,1.0,1.0,0.291666666667,Dorm
9.72379808733,0.341463414634,0.0410941312444,81.1145833333,Campus
11.6264739131,0.0353697749196,0.00433132995333,310.239583333,Campus
10.8550761859,0.180064308682,0.018875528985,310.145833333,Campus
1.83277737406,1.0,0.51572327044,1.65625,Other
3.08780678029,1.0,0.666666666667,0.15625,Other
2.96479898411,0.0215517241379,0.00440845704004,231.5625,Other
6.13092140052,0.0141509433962,0.000788954635108,211.25,Other
6.89850490521,1.0,1.0,0.15625,Other
5.91941823843,0.00956937799043,0.00205082032813,208.25,Other
0.0575090085696,0.453453453453,0.370678597128,332.947916667,Dorm
7.83765819892,0.00995024875622,0.000936768149883,200.15625,Other
0.558790664011,0.645161290323,0.349659863946,30.625,Other
6.02858950387,0.166666666667,0.0238416554206,23.15625,Other
5.63326492181,1.0,1.0,0.15625,Other
7.75990565857,0.08,0.00836120401338,24.9166666667,Dorm
5.63326492181,1.0,1.0,0.15625,Other
2.74892447748,1.0,1.0,0.0416666666667,Dorm
3.49456394212,1.0,0.8125,0.166666666667,Dorm
4.5,1.0,1.0,0.0104166666667,Dorm
2.91642667808,0.0395136778116,0.00541584848293,328.895833333,Dorm
2.22899658819,0.0122950819672,0.00294985250737,243.65625,Other
5.89850490521,1.0,1.0,0.15625,Other
0.269196987213,0.606060606061,0.429141843073,164.354166667,Dorm
9.26448062646,0.0483870967742,0.00412284392091,123.802083333,Campus
10.1812395362,0.0169491525424,0.000977603981514,117.208333333,Campus
11.8985049052,1.0,1.0,0.15625,Other
4.2214208752,0.0147058823529,0.000513004668342,203.052083333,Campus
8.74796243945,0.0560747663551,0.0074568288854,106.166666667,Dorm
3.25557020389,1.0,0.0833333333333,0.625,Other
1.54023456017,0.0471698113208,0.0128904313337,105.052083333,Dorm
5.86045500328,0.115384615385,0.00650406504065,25.625,Other
7.68904177105,0.136363636364,0.0206591244466,21.1770833333,Campus
11.7807376925,0.4,0.0354243542435,14.1145833333,Campus
10.2032720695,0.0905797101449,0.0164181921117,275.989583333,Campus
11.3737613913,0.148484848485,0.00785083415113,329.052083333,Campus
11.0361037612,1.0,0.266666666667,0.15625,Other
7.10149509479,1.0,1.0,0.15625,Other
9.16283431059,0.0413223140496,0.00249741646573,120.958333333,Campus
1.21572538368,0.75,0.583333333333,3.25,Other
8.07627685012,0.109375,0.00742696814656,63.1145833333,Campus
10.8052538894,0.545454545455,0.0974358974359,10.15625,Other
9.5,1.0,1.0,0.104166666667,Dorm
7.35377814072,0.1,0.00815035355415,279.895833333,Campus
10.3299715422,0.052,0.00648074591295,249.135416667,Dorm
6.6515755776,1.0,1.0,0.135416666667,Dorm
7.36673507819,1.0,1.0,0.15625,Other
5.11769498247,1.0,0.866666666667,0.15625,Other
6.10149509479,1.0,1.0,0.15625,Other
9.46506503248,0.0875912408759,0.01152222687,273.927083333,Campus
11.8586459069,0.151162790698,0.0193508879363,85.0520833333,Campus
11.55800478,0.0147058823529,0.000410151243271,203.177083333,Dorm
5.5,1.0,1.0,0.5625,Other
6.75107552252,0.0526315789474,0.004485562097,37.15625,Other
12.0,0.0833333333333,0.00289435600579,35.9895833333,Campus
1.18505066978,0.513513513514,0.478919527998,332.802083333,Dorm
7.94542776553,0.0414746543779,0.0048492414058,216.958333333,Campus
10.5570042344,0.0809968847352,0.00779752428604,320.614583333,Campus
11.7833408438,0.115942028986,0.00700227100681,275.208333333,Campus
10.2954975139,0.08,0.00208942749687,24.9270833333,Campus
10.1935153309,0.0434782608696,0.00551090700344,45.3645833333,Campus
1.32813119195,0.021978021978,0.00166055886395,181.916666667,Dorm
8.5391077671,0.013698630137,0.00208318367933,145.010416667,Dorm
8.6709381001,0.247524752475,0.0168702132064,100.645833333,Campus
10.4107704368,0.435435435435,0.0773716220453,332.270833333,Campus
10.552095181,0.0168067226891,0.000876117049238,118.895833333,Dorm
7.10149509479,1.0,1.0,0.15625,Other
11.589645646,0.0893470790378,0.00635387873784,290.177083333,Campus
10.56895014,1.0,0.933333333333,0.15625,Other
5.89663170174,0.0377358490566,0.00399440782904,52.15625,Other
9.90758351536,0.357798165138,0.0682391241901,326.364583333,Campus
11.7756864271,0.077519379845,0.0102959583317,257.989583333,Campus
1.42304821843,0.0416666666667,0.00611754424295,47.6770833333,Campus
1.89850490521,1.0,1.0,0.15625,Other
11.0,0.4,0.00980392156863,4.25,Other
9.34407813082,0.00888888888889,0.000464597658428,224.208333333,Campus
10.9079366301,0.174796747967,0.0289479277365,245.052083333,Campus
0.101102258805,0.0366972477064,0.000767165324127,108.625,Other
0.209091422839,0.640625,0.464332460733,63.6666666667,Dorm
2.00379231896,0.222222222222,0.0613718411552,8.65625,Other
8.07183088831,1.0,1.0,0.0729166666667,Dorm
4.81866421891,0.0408163265306,0.00410367170626,48.2291666667,Dorm
11.5,1.0,0.133333333333,0.15625,Other
2.68188481223,0.142857142857,0.00609756097561,20.5,Other
2.36673507819,1.0,1.0,0.15625,Other
5.50540416907,0.0129032258065,0.00121024675587,154.927083333,Dorm
8.27952445377,0.401315789474,0.0815299793246,151.145833333,Campus
11.6430919359,0.0588235294118,0.00343106674984,33.3958333333,Campus
10.5,1.0,1.0,0.0104166666667,Dorm
8.80892411784,0.162790697674,0.0096463022508,42.1145833333,Campus
1.55150263427,0.702702702703,0.548300662812,73.8645833333,Dorm
8.45182079892,0.189189189189,0.022663155915,110.770833333,Campus
4.74892447748,1.0,1.0,0.0416666666667,Dorm
0.7421406925,0.392086330935,0.324773187373,277.854166667,Dorm
0.876185916148,0.046875,0.00362856671615,63.15625,Other
9.5,1.0,1.0,0.0104166666667,Dorm
8.8278999642,0.14,0.00806965385432,49.0520833333,Campus
10.9110809028,0.0208333333333,0.00184950135993,287.239583333,Campus
1.70166233222,1.0,1.0,0.104166666667,Dorm
3.0,1.0,1.0,0.104166666667,Dorm
2.21113925006,1.0,0.894736842105,0.197916666667,Dorm
5.15252208651,0.0182481751825,0.00240366272415,273.020833333,Dorm
8.36022417376,0.0495356037152,0.00717819381123,322.15625,Other
7.10149509479,1.0,1.0,0.15625,Other
7.95802015745,0.166666666667,0.0189854642539,35.1145833333,Campus
11.5677329467,0.279279279279,0.0461461241648,332.052083333,Campus
10.7214208752,0.00955414012739,0.000166317400126,313.15625,Other
6.63151596198,0.118421052632,0.0138136697059,303.895833333,Campus
10.9573865171,0.089552238806,0.013698630137,66.15625,Other
5.25107552252,1.0,1.0,0.0416666666667,Dorm
0.503395091738,0.0769230769231,0.0419934539616,168.677083333,Dorm
7.07659568677,0.0326530612245,0.00238226911133,244.864583333,Campus
11.1287063902,0.0208333333333,0.00173754398158,239.802083333,Campus
1.50034601525,0.155080213904,0.115266536422,186.614583333,Dorm
7.42893556578,0.0170068027211,0.00127668628981,293.729166667,Dorm
6.5,1.0,1.0,0.0104166666667,Dorm
4.63326492181,1.0,1.0,0.15625,Other
9.36673507819,1.0,1.0,0.15625,Other
4.89850490521,1.0,1.0,0.15625,Other
4.3926699691,1.0,1.0,0.197916666667,Dorm
9.70166233222,1.0,1.0,0.104166666667,Dorm
2.01648274521,0.181818181818,0.0217842323651,10.0416666667,Dorm
3.63326492181,1.0,1.0,0.15625,Other
9.96006252215,1.0,0.866666666667,0.15625,Other
7.63326492181,1.0,1.0,0.15625,Other
4.0,1.0,0.958333333333,0.5,Other
8.89850490521,1.0,1.0,0.15625,Other
7.64325663072,1.0,1.0,0.0729166666667,Dorm
5.5,1.0,1.0,0.0104166666667,Dorm
11.489573712,1.0,0.0619469026549,1.17708333333,Campus
10.105716448,0.611111111111,0.0873549175321,17.0520833333,Campus
9.44566924398,0.111111111111,0.0128205128205,26.0,Dorm
5.77630596784,1.0,0.0925925925926,0.5625,Other
6.63326492181,1.0,1.0,0.15625,Other
0.657371394206,0.589820359281,0.380848204519,333.302083333,Dorm
8.10149509479,1.0,1.0,0.15625,Other
0.415987054786,0.0416666666667,0.0263157894737,71.25,Other
9.74586960426,0.0206896551724,0.0025272582858,144.260416667,Dorm
7.14419130596,0.5,0.019801980198,3.15625,Other
6.10149509479,1.0,1.0,0.15625,Other
9.65592186918,0.0136054421769,0.000356353788041,146.15625,Other
5.37666841307,1.0,1.0,0.65625,Other
0.0507205633534,0.787610619469,0.462564862861,112.416666667,Dorm
6.73897608015,0.0380952380952,0.001600160016,104.15625,Other
9.63326492181,1.0,1.0,0.15625,Other
7.83052658792,0.0350877192982,0.00222593210907,56.15625,Other
6.30858221115,0.0309278350515,0.00400606323084,96.2083333333,Dorm
3.18156969719,1.0,0.861635220126,1.65625,Other
3.13130128855,1.0,1.0,0.197916666667,Dorm
6.1442169141,1.0,1.0,0.177083333333,Dorm
8.70956971605,0.5,0.029702970297,3.15625,Other
6.39215864828,1.0,0.124324324324,1.92708333333,Dorm
0.599719060516,0.0909090909091,0.0326880355443,32.8229166667,Dorm
0.546444570704,0.561561561562,0.345616781465,332.708333333,Dorm
8.31816926915,0.0204918032787,0.00038501026694,243.5,Other
7.89850490521,1.0,1.0,0.15625,Other
3.08203683387,0.00917431192661,0.00335618737115,217.260416667,Dorm
8.69699179184,0.0175438596491,0.000919793966152,113.25,Other
2.08068326871,0.175159235669,0.101255730516,313.5625,Other
3.33734186608,0.658536585366,0.572327044025,81.15625,Other
11.3993298875,0.371621621622,0.0551840641937,147.989583333,Campus
10.7520280472,0.0277777777778,0.00524475524476,107.25,Other
9.90089080363,0.171428571429,0.020979543079,139.520833333,Campus
11.1067486646,0.0111940298507,0.00136510784352,267.072916667,Dorm
9.63389292363,0.139534883721,0.00295857988166,42.25,Other
3.96279628915,0.0697674418605,0.00882352941176,42.5,Other
5.72843242094,0.05,0.00755405053399,159.958333333,Dorm
9.74892447748,1.0,1.0,0.0416666666667,Dorm
6.10149509479,1.0,0.673913043478,0.479166666667,Dorm
0.651575577605,1.0,1.0,0.135416666667,Dorm
5.5,1.0,1.0,0.5625,Other
9.26011224459,0.0592592592593,0.00521094684834,269.864583333,Campus
11.1010166968,1.0,0.491666666667,1.25,Other
11.3667350782,0.5,1.0,1.15625,Other
9.10149509479,1.0,1.0,0.15625,Other
4.89850490521,1.0,1.0,0.15625,Other
5.63326492181,1.0,1.0,0.15625,Other
9.04545165643,0.125925925926,0.0124990295784,134.177083333,Campus
11.1723308661,0.102564102564,0.0130929961438,116.15625,Other
6.43273300656,0.0395256916996,0.0183004915933,252.15625,Other
5.5,1.0,1.0,0.0104166666667,Dorm
5.53983180013,0.0576923076923,0.00712685807371,51.15625,Other
9.52048303223,0.155660377358,0.018165662948,211.020833333,Campus
10.5,0.06,0.00106247343816,49.0208333333,Campus
10.9695125044,0.355555555556,0.0540951045683,89.15625,Other
9.3137152131,0.106382978723,0.011971990061,46.1145833333,Campus
11.7033977476,0.0608365019011,0.00471399144351,262.958333333,Campus
10.5,0.0689655172414,0.000743494423792,28.0208333333,Campus
10.3667350782,1.0,1.0,0.15625,Other
3.35674336928,1.0,1.0,0.0729166666667,Dorm
7.63326492181,1.0,1.0,0.15625,Other
9.83948264435,0.280936454849,0.044515881058,298.114583333,Campus
10.7953987254,0.056856187291,0.00433369447454,298.052083333,Campus
11.2441661076,0.291338582677,0.0668537471113,126.208333333,Campus
8.97045432555,1.0,0.8125,0.166666666667,Dorm
0.493908177943,0.0526315789474,0.0139652518144,94.7291666667,Dorm
2.5,1.0,1.0,0.0104166666667,Dorm
5.64074786657,0.0260416666667,0.0088818657367,191.166666667,Dorm
0.5011522602,0.410138248848,0.244436952124,216.270833333,Dorm
9.13344498692,0.00704225352113,0.000183877611062,283.25,Other
6.59721477176,0.0386266094421,0.00273689877961,232.166666667,Dorm
0.982649662095,0.0283018867925,0.0030498302917,211.760416667,Dorm
3.12406194757,1.0,1.0,0.510416666667,Dorm
10.3427508594,0.269784172662,0.0659551279642,277.177083333,Campus
10.0982341961,0.0401606425703,0.006003610563,248.114583333,Campus
11.7283774284,0.036496350365,0.00117884169297,273.927083333,Campus
0.581086348689,0.03125,0.00174405929802,95.5625,Other
7.10149509479,1.0,1.0,0.15625,Other
10.5017901702,0.381381381381,0.0697484789563,332.145833333,Campus
10.6490694884,1.0,0.25,1.625,Other
4.89850490521,1.0,1.0,0.15625,Other
7.13277863534,0.0911854103343,0.00765006507317,328.15625,Other
6.04761532818,0.105882352941,0.00520123839009,84.1145833333,Campus
0.0654882363899,0.166666666667,0.0652878146025,41.8020833333,Dorm
0.88644037355,0.6,0.258926310458,164.541666667,Dorm
3.9285770977,0.0130434782609,0.000772516586386,229.229166667,Dorm
4.32457332242,0.0434782608696,0.00885225885226,68.25,Other
6.21993869946,0.0266666666667,0.000561955605507,74.1458333333,Dorm
8.17547965609,0.0114942528736,0.000119904076739,260.625,Other
11.8388684381,0.0344827586207,0.00528521960999,57.15625,Other
2.83363575225,0.08,0.0385920271416,24.5625,Other
2.34396336915,1.0,0.0666666666667,1.25,Other
11.8853033796,0.0820895522388,0.0137306912155,133.520833333,Campus
11.9943129801,0.0149812734082,0.00183945833823,266.15625,Other
3.63326492181,1.0,1.0,0.15625,Other
10.2750979827,0.333333333333,0.0161616161616,5.15625,Other
9.5,0.0149253731343,0.000861191575981,133.052083333,Dorm
8.20999857633,0.0705882352941,0.00767516712057,84.1458333333,Campus
10.247386434,0.0643939393939,0.00478752868561,263.270833333,Campus
10.0517726985,0.348348348348,0.0625352819419,332.145833333,Campus
1.22208291492,0.848484848485,0.582989527134,65.6458333333,Dorm
6.87885690632,0.0496894409938,0.0129718510831,321.208333333,Dorm
6.76636828449,0.444444444444,0.18901660281,8.15625,Other
2.22044604925e-16,1.0,1.0,0.104166666667,Dorm
9.83248231504,0.00740740740741,0.000115745206219,269.989583333,Campus
10.1397321401,0.0386473429952,0.00454775138959,206.145833333,Campus
1.89850490521,1.0,1.0,0.15625,Other
0.384207860249,0.25,0.0625,7.5,Other
9.55048183847,0.148026315789,0.0179369115525,303.145833333,Campus
11.0347422429,0.0134228187919,0.00077339520495,148.15625,Other
0.961771596065,0.487179487179,0.368094853139,38.65625,Other
7.5,1.0,1.0,0.0104166666667,Dorm
6.92816911169,1.0,1.0,0.0729166666667,Dorm
5.3829810878,0.0116279069767,0.00133657351154,171.458333333,Dorm
9.88357139891,1.0,0.866666666667,0.15625,Other
6.0,1.0,1.0,0.0416666666667,Dorm
8.89850490521,1.0,1.0,0.15625,Other
7.3934508809,0.0215053763441,0.00237127371274,92.25,Other
5.84151591362,0.0445344129555,0.00578254263042,246.791666667,Dorm
9.6763213337,0.0108695652174,0.000568310979768,183.291666667,Dorm
6.89850490521,1.0,1.0,0.15625,Other
10.3865584379,0.435435435435,0.0734667001129,332.208333333,Campus
6.34221738008,0.0368098159509,0.00449669171966,162.15625,Other
6.07183088831,1.0,1.0,0.0729166666667,Dorm
3.10149509479,1.0,1.0,0.15625,Other
10.3312904539,0.0588235294118,0.00404103201741,67.0208333333,Campus
1.2832161329,0.0681003584229,0.0431385742589,278.65625,Other
5.55632415338,0.0378378378378,0.00186188219364,184.625,Other
3.89850490521,1.0,1.0,0.15625,Other
10.8760357328,0.16199376947,0.0201001756326,320.270833333,Campus
10.8614620327,0.0561797752809,0.00403178455396,266.114583333,Campus
1.79609769711,0.102167182663,0.0469224310534,322.5625,Other
5.63786406504,0.0689655172414,0.0103435537495,28.1979166667,Dorm
3.89850490521,1.0,1.0,0.15625,Other
8.45903299739,1.0,0.408805031447,1.65625,Other
6.0,1.0,1.0,0.0416666666667,Dorm
10.3802617126,0.333333333333,0.0103469263542,17.1145833333,Campus
10.5293405965,0.722222222222,0.167376749848,17.1145833333,Campus
11.2556468642,0.299684542587,0.0484678747941,316.145833333,Campus
11.5,1.0,0.125,0.166666666667,Dorm
4.89850490521,1.0,1.0,0.15625,Other
11.0,1.0,1.0,0.0416666666667,Dorm
7.86869871145,1.0,1.0,0.197916666667,Dorm
0.763770160465,0.0109289617486,0.00131624127275,182.020833333,Dorm
2.14112193378,0.606060606061,0.680111441778,164.510416667,Dorm
7.42828247937,0.0519480519481,0.00793325126522,76.15625,Other
3.10149509479,1.0,1.0,0.15625,Other
6.14004571453,1.0,0.733333333333,0.15625,Other
9.07183088831,1.0,1.0,0.0729166666667,Dorm
6.46835684335,0.0864197530864,0.00630427790286,161.927083333,Dorm
9.61480740593,0.274193548387,0.045753840959,123.395833333,Campus
1.5,1.0,1.0,0.0104166666667,Dorm
2.39741454666,0.666666666667,0.173737373737,5.15625,Other
9.0,0.031746031746,0.00198741305068,62.8958333333,Campus
1.63326492181,1.0,1.0,0.15625,Other
6.5,0.046511627907,0.00049394912324,42.1770833333,Campus
11.7497593087,0.452830188679,0.0551008185267,52.1770833333,Campus
1.13679491806,0.125,0.0208553326294,39.4583333333,Dorm
6.5792183025,1.0,0.8,0.15625,Other
7.5,0.130434782609,0.00141576215196,22.0729166667,Dorm
7.84427130822,0.126984126984,0.00959153299157,62.9895833333,Campus
11.5,1.0,1.0,0.104166666667,Dorm
2.36673507819,1.0,1.0,0.15625,Other
7.5,1.0,1.0,0.0104166666667,Dorm
7.57217355682,0.0167364016736,0.00432843651626,238.25,Other
11.9261940106,0.225352112676,0.023007273267,70.1770833333,Campus
11.0,0.0202702702703,0.0002116103548,147.677083333,Campus
1.43252524257,0.470355731225,0.380742268041,252.604166667,Dorm
7.85531526637,0.0394736842105,0.00194067091766,75.1458333333,Campus
0.143945203568,0.36036036036,0.4549182894,332.729166667,Dorm
8.85638899184,0.093023255814,0.00347050074368,42.0208333333,Campus
10.489656788,0.348837209302,0.0968457368162,42.2708333333,Campus
0.13468923269,1.0,0.2,0.15625,Other
5.03105729309,0.4,0.0542797494781,4.98958333333,Campus
1.00195572712,0.0121212121212,0.0011422044546,164.15625,Other
5.6515755776,1.0,1.0,0.135416666667,Dorm
8.98554156347,0.106666666667,0.0128531122644,299.052083333,Campus
11.6019427493,0.03125,0.00114118030649,63.8958333333,Dorm
9.83248231504,0.0263157894737,0.000416550958067,75.0208333333,Campus
10.7272405756,0.112956810631,0.0175882883508,300.270833333,Campus
10.1408204842,0.35737704918,0.0740956227112,304.364583333,Campus
